seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
32,broad,2,noisy,Family,0.007483009574684402,1.0,0.9690536733818886,0.8085475168725943,1.1267716863009691,0.008283281430403817,0.04051370967819125,0.15520816790599645,0.026229708531853593
32,broad,2,noisy,Global,0.012205734548095874,1.0,0.9672648992251828,0.8085840476039539,1.1260979345062694,0.015439326304394542,0.12745017107655204,0.3778597790175252,0.08032927037817011
32,broad,2,noisy,Local,0.006672334315805073,1.0,0.9692675554193448,0.8085468527041142,1.1269238573040576,0.0067452352117244865,0.019454755283335165,0.04531214515342669,0.0068704164474156
32,broad,8,clean,Family,0.007474564768274216,1.0,0.9690439567348368,0.8085459609833694,1.126767281182801,0.008299988602732674,0.04005854562890864,0.15558782119062792,0.026350787226866783
32,broad,8,clean,Global,0.012296585143765387,1.0,0.9672066294619076,0.808595958010477,1.1261095314067413,0.015740262220413182,0.12825983361669444,0.37996538876062025,0.08216039314643277
32,broad,8,clean,Local,0.006646316772336912,1.0,0.969260354677505,0.8085430934680434,1.126933755033902,0.006727438044180587,0.017688263736324514,0.04637136888463996,0.00323932991676602
32,broad,8,noisy,Family,0.00747782368662108,1.0,0.96904082710482,0.8085464157523117,1.126767171237148,0.00830560215431996,0.04019864017099543,0.1555039410916708,0.026340118094404487
32,broad,8,noisy,Global,0.012301644388632063,1.0,0.9672036091094456,0.8085965323978458,1.1261101780276614,0.015752410641269362,0.1283316149105001,0.3799641268130644,0.08223460534087701
32,broad,8,noisy,Local,0.006650551405587161,1.0,0.969270567721156,0.8085436739276592,1.1269399107916267,0.006727359907833633,0.018042611698650644,0.046445784331242676,0.004140487903026697
32,restricted,2,clean,Family,0.007361080692852661,1.0,0.9691776872002354,0.8085223742958697,1.1267452858651137,0.008085110223484416,0.03751390997746744,0.16034530424693394,0.026447936828495746
32,restricted,2,clean,Global,0.011960399186611764,1.0,0.9674222319543628,0.8085509684711677,1.1260619755121375,0.014650081844099423,0.12486025324066653,0.3748351507338782,0.0775515173576353
32,restricted,2,clean,Local,0.0066605853115643794,1.0,0.969246922302426,0.8085452501606039,1.126935689677134,0.006736572816938327,0.018795370212771806,0.04593086509106266,0.0021077582713623765
32,restricted,2,noisy,Family,0.007370037246721408,1.0,0.9691721479056512,0.80852393833931,1.126743707343739,0.00809450390829599,0.037852530178032966,0.1595603782665685,0.026422043469844652
32,restricted,2,noisy,Global,0.011975277020560712,1.0,0.96741304405731,0.8085530201727329,1.126064515268381,0.014697925961681508,0.1250166046367706,0.3749463042492452,0.07755965821312348
