seed,gamma,low,high,time_scale,plant,severity,method,tracking,steering_rms,peak_rate,feasible,worst_family
27,0,18,22,1,beta_noacc,near_linear,M3,0.013739853258304562,0.379502107453369,0.9628579060960304,1.0,0.01409418947127682
27,0,18,22,1,beta_noacc,near_linear,M4,0.013740204135120634,0.37950283927399203,0.9631403508471836,1.0,0.013978865646938959
27,0,18,22,1,beta_noacc,strong,M1,0.04710665323442866,1.1525831411432208,2.866431356355972,1.0,0.04855393152406838
27,0,18,22,1,beta_noacc,strong,M2,0.047105490285343124,1.1525857660836725,2.8673781257154447,1.0,0.048120823929856345
27,0,18,22,1,beta_noacc,strong,M3,0.04637489900575024,1.1524281765100877,2.8701628631073253,1.0,0.04754463755122325
27,0,18,22,1,beta_noacc,strong,M4,0.04637473046366888,1.1524307678518821,2.8711885134578408,1.0,0.04712555745733212
27,0,18,22,1,legacy,moderate,M1,0.029068078224140367,0.7624798814823374,1.92200373536044,1.0,0.02998511293581231
27,0,18,22,1,legacy,moderate,M2,0.029067667341663914,0.7624814528597772,1.9225597292980103,1.0,0.029729170408803716
27,0,18,22,1,legacy,moderate,M3,0.028578191751505826,0.7623827770049993,1.924462418199009,1.0,0.029308575276622763
27,0,18,22,1,legacy,moderate,M4,0.028578535370957538,0.7623843277313884,1.92507136218386,1.0,0.02906201252632727
27,0,18,22,1,legacy,near_linear,M1,0.013987220318330038,0.3795490419362292,0.961540279538546,1.0,0.014434997470656503
27,0,18,22,1,legacy,near_linear,M2,0.013987168439167601,0.37954978364727054,0.9617961978661884,1.0,0.014314959789142127
27,0,18,22,1,legacy,near_linear,M3,0.013739726413397182,0.37950218359845017,0.9627705934286857,1.0,0.014094201746612654
27,0,18,22,1,legacy,near_linear,M4,0.013740077196807155,0.37950291542998527,0.9630531411947444,1.0,0.013978870703844137
27,0,18,22,1,legacy,strong,M1,0.047107261432141286,1.1525832113859469,2.866147520342219,1.0,0.048554921253764184
27,0,18,22,1,legacy,strong,M2,0.047106098330888406,1.1525858363703068,2.867094696268976,1.0,0.0481217809020459
27,0,18,22,1,legacy,strong,M3,0.04637521998224371,1.152428213383188,2.8698790014668893,1.0,0.04754536803994561
27,0,18,22,1,legacy,strong,M4,0.04637505145388094,1.1524308047845984,2.8709050520903707,1.0,0.047126253572254896
27,0,18,22,1,vy,moderate,M1,0.02906998787680265,0.7624626992618165,1.9231787401860907,1.0,0.029987735428868737
27,0,18,22,1,vy,moderate,M2,0.029069567403827795,0.7624642712536343,1.923739909225255,1.0,0.02973157646954008
27,0,18,22,1,vy,moderate,M3,0.02857994514441218,0.7623658719944891,1.9256355631176252,1.0,0.029311267210091387
27,0,18,22,1,vy,moderate,M4,0.02858027879309056,0.7623674235819818,1.926249660960588,1.0,0.029064434153437697
27,0,18,22,1,vy,near_linear,M1,0.013987148459868008,0.3795410401964986,0.9620927858242504,1.0,0.01443518722359091
27,0,18,22,1,vy,near_linear,M2,0.01398709188162228,0.3795417821553357,0.9623507653257004,1.0,0.01431506638943927
27,0,18,22,1,vy,near_linear,M3,0.013739527902683641,0.3794943001215862,0.963322197548146,1.0,0.01409437369228377
27,0,18,22,1,vy,near_linear,M4,0.013739873703230085,0.3794950323013353,0.9636067951191994,1.0,0.013978935667733337
27,0,18,22,1,vy,strong,M1,0.04711928059621345,1.1525525401373682,2.867840465029131,1.0,0.048568636117019545
27,0,18,22,1,vy,strong,M2,0.04711810460913008,1.152555166377581,2.868798652002004,1.0,0.04813498995985707
27,0,18,22,1,vy,strong,M3,0.046387312164355037,1.1523980851708666,2.8715690394539424,1.0,0.04755951836504548
27,0,18,22,1,vy,strong,M4,0.04638713085061024,1.1524006783440965,2.8726060616290026,1.0,0.04713979782590915
27,0,18,22,2,beta_noacc,moderate,M1,0.008339212644824802,0.7618163684555838,0.9718303659193812,1.0,0.009010534679941161
27,0,18,22,2,beta_noacc,moderate,M2,0.008334933546467934,0.7618167952119507,0.9718832623791648,1.0,0.008918445739323901
27,0,18,22,2,beta_noacc,moderate,M3,0.007987002754150001,0.7617890183426228,0.9726844226982926,1.0,0.008503302827320076
27,0,18,22,2,beta_noacc,moderate,M4,0.007983304309730292,0.7617894400905526,0.9727534101373876,1.0,0.008422044312172732
27,0,18,22,2,beta_noacc,near_linear,M1,0.004031043225069147,0.37889105089213915,0.4824295869696944,1.0,0.00436533016053279
27,0,18,22,2,beta_noacc,near_linear,M2,0.004029197195706647,0.37889124923257694,0.4824593224303102,1.0,0.004322325036296363
27,0,18,22,2,beta_noacc,near_linear,M3,0.003846095088402201,0.37887797106724386,0.4828426738913657,1.0,0.004105120380916507
27,0,18,22,2,beta_noacc,near_linear,M4,0.0038445631744308557,0.37887816697232296,0.4828803421432542,1.0,0.0040674947424601095
27,0,18,22,2,beta_noacc,strong,M1,0.013421447632238551,1.1539250933368583,1.4777901158924618,1.0,0.01444133500949165
27,0,18,22,2,beta_noacc,strong,M2,0.013413427952146745,1.1539258359422584,1.4778563682358226,1.0,0.014284471355976264
27,0,18,22,2,beta_noacc,strong,M3,0.01293695725688231,1.153880338749373,1.4791478093070891,1.0,0.013714164380893103
27,0,18,22,2,beta_noacc,strong,M4,0.012929660309533493,1.1538810734227811,1.4792388080408314,1.0,0.013573819524860357
27,0,18,22,2,legacy,moderate,M1,0.008339321453137,0.7618166233481694,0.9717994281762566,1.0,0.00901076024797946
27,0,18,22,2,legacy,moderate,M2,0.008335042134397978,0.7618170501091419,0.971852339611364,1.0,0.008918664109505044
27,0,18,22,2,legacy,moderate,M3,0.007986996997267735,0.761789266262263,0.9726535172753284,1.0,0.008503415489403763
27,0,18,22,2,legacy,moderate,M4,0.007983298333921005,0.7617896880180275,0.9727225193753494,1.0,0.00842215112487254
27,0,18,22,2,legacy,near_linear,M1,0.004031095515077568,0.3788911731369535,0.4824126423252524,1.0,0.004365441299337774
27,0,18,22,2,legacy,near_linear,M2,0.004029249383805824,0.37889137147897406,0.4824423854907222,1.0,0.004322432934721047
27,0,18,22,2,legacy,near_linear,M3,0.00384608742529958,0.3788780895473486,0.4828257404270902,1.0,0.00410517214381785
27,0,18,22,2,legacy,near_linear,M4,0.003844555401922689,0.3788782854552584,0.482863416168867,1.0,0.00406754401947518
27,0,18,22,2,legacy,strong,M1,0.013421652204436637,1.1539255066240923,1.477752844755725,1.0,0.014441711897896633
27,0,18,22,2,legacy,strong,M2,0.01341363215916427,1.1539262492419629,1.4778191212174707,1.0,0.014284835248666904
27,0,18,22,2,legacy,strong,M3,0.012937004630773104,1.1538807434873504,1.479110616251062,1.0,0.013714387679588937
27,0,18,22,2,legacy,strong,M4,0.012929707372559596,1.1538814781805338,1.4792016390061815,1.0,0.01357403138712803
27,0,18,22,2,vy,moderate,M1,0.008339595284120656,0.7618129677804582,0.9723995420024116,1.0,0.00901108946843336
27,0,18,22,2,vy,moderate,M2,0.00833530963021673,0.7618133946833879,0.972452736731194,1.0,0.008918945147745381
27,0,18,22,2,vy,moderate,M3,0.007987434460588236,0.7617857172634005,0.9732546872713776,1.0,0.008503890786483207
27,0,18,22,2,vy,moderate,M4,0.007983729304789485,0.761786139258056,0.9733239836054662,1.0,0.008422574011661247
27,0,18,22,2,vy,near_linear,M1,0.0040310860566714,0.3788890870811355,0.4826665312818909,1.0,0.00436544006395217
27,0,18,22,2,vy,near_linear,M2,0.004029237198496601,0.37888928547361284,0.4826964222953656,1.0,0.004322413308836036
27,0,18,22,2,vy,near_linear,M3,0.0038461422212520877,0.3788760476028826,0.483080004943705,1.0,0.004105230024800324
27,0,18,22,2,vy,near_linear,M4,0.0038446073654866755,0.37887624359947614,0.4831178321883415,1.0,0.004067581637784003
27,0,18,22,2,vy,strong,M1,0.013423487343475274,1.1539215464546428,1.4789630438248913,1.0,0.01444379585171881
27,0,18,22,2,vy,strong,M2,0.01341545543392465,1.1539222894583123,1.4790297623952668,1.0,0.0142868005293308
27,0,18,22,2,vy,strong,M3,0.012939165424631272,1.153877008667475,1.4803234432682433,1.0,0.013716753595636786
27,0,18,22,2,vy,strong,M4,0.01293185622114616,1.153877743966707,1.4804149380086928,1.0,0.01357627056216917
27,1,10,30,1,beta_noacc,moderate,M1,0.041317505703349654,0.8020774664256897,2.3016477673405955,1.0,0.049262149192289426
27,1,10,30,1,beta_noacc,moderate,M2,0.037180146984403514,0.8020680263753053,2.3096567888083683,1.0,0.03785420137827288
27,1,10,30,1,beta_noacc,moderate,M3,0.03343639732276067,0.801741152553613,2.312683217356923,1.0,0.038996834480340754
27,1,10,30,1,beta_noacc,moderate,M4,0.027882451392612938,0.801771156242771,2.320606499225664,1.0,0.028062043788518832
27,1,10,30,1,beta_noacc,near_linear,M1,0.020042037504338247,0.39855880969269225,1.1475194440599996,1.0,0.02380747979615498
27,1,10,30,1,beta_noacc,near_linear,M2,0.018083425396256125,0.39855396097059187,1.1515210796138808,1.0,0.018471756943700686
27,1,10,30,1,beta_noacc,near_linear,M3,0.016056803801454203,0.39840880779435056,1.1529886865030503,1.0,0.018681807391682275
27,1,10,30,1,beta_noacc,near_linear,M4,0.013362360420283468,0.3984217510646716,1.1570102208295443,1.0,0.0134674849720707
27,1,10,30,1,beta_noacc,strong,M1,0.06634400271231754,1.2160451706373965,3.470062797187416,1.0,0.07959270655545718
27,1,10,30,1,beta_noacc,strong,M2,0.05964030720029209,1.2160436566975898,3.4820209029045115,1.0,0.06039452851563869
27,1,10,30,1,beta_noacc,strong,M3,0.05464454395727761,1.2154402441682552,3.486757482774144,1.0,0.06412853605320742
27,1,10,30,1,beta_noacc,strong,M4,0.04605653051259861,1.2155086129440986,3.4985488952805417,1.0,0.04621815434126334
27,1,10,30,1,legacy,moderate,M1,0.041320687776070036,0.8020725772119556,2.301715689116954,1.0,0.04926790549089358
27,1,10,30,1,legacy,moderate,M2,0.03718125660987459,0.8020631113387273,2.309708159577222,1.0,0.03785529431067019
27,1,10,30,1,legacy,moderate,M3,0.033435324741546445,0.8017354437600174,2.312734278484148,1.0,0.039001044749192415
27,1,10,30,1,legacy,moderate,M4,0.027879657463507578,0.8017654455542268,2.3206339719297917,1.0,0.02806085569835825
27,1,10,30,1,legacy,near_linear,M1,0.02004335852702359,0.3985566955335614,1.1475572149262034,1.0,0.023809904742819465
27,1,10,30,1,legacy,near_linear,M2,0.0180837381079856,0.3985518299118154,1.1515458362035458,1.0,0.01847209822525451
27,1,10,30,1,legacy,near_linear,M3,0.01605587348716212,0.39840626208262253,1.1530155099712054,1.0,0.018683330161931314
27,1,10,30,1,legacy,near_linear,M4,0.013360586140889757,0.3984191997061441,1.1570281986288302,1.0,0.013466499207526222
27,1,10,30,1,legacy,strong,M1,0.06635140733941006,1.2160355659890152,3.470160006414877,1.0,0.07960528104171069
27,1,10,30,1,legacy,strong,M2,0.05964466786663922,1.2160340373394998,3.482091335768707,1.0,0.06039875986872687
27,1,10,30,1,legacy,strong,M3,0.054646452065265895,1.215429545505846,3.486828546110788,1.0,0.06413959586016285
27,1,10,30,1,legacy,strong,M4,0.0460560399238074,1.2154979385146865,3.4985833388462004,1.0,0.04622009445554824
27,1,10,30,1,vy,moderate,M1,0.041354436843082605,0.8020030884229502,2.3022195944670805,1.0,0.04932213458487147
27,1,10,30,1,vy,moderate,M2,0.03719331687728036,0.8019928363751796,2.310242675901955,1.0,0.0378613490147365
27,1,10,30,1,vy,moderate,M3,0.03349088078261936,0.801672924659559,2.313254939246884,1.0,0.039084009258726016
27,1,10,30,1,vy,moderate,M4,0.027894495231590117,0.8017020640831194,2.3211784557907853,1.0,0.028082734322753027
27,1,10,30,1,vy,near_linear,M1,0.020051779040976603,0.39852284936339577,1.1478168466150476,1.0,0.023822338710376194
27,1,10,30,1,vy,near_linear,M2,0.018084483530724067,0.39851757969690266,1.1518197526018985,1.0,0.01847178219778982
27,1,10,30,1,vy,near_linear,M3,0.016072576197128947,0.3983754372118695,1.153283787460755,1.0,0.018706630939378723
27,1,10,30,1,vy,near_linear,M4,0.01336021455145737,0.39838791224912007,1.1573081238783864,1.0,0.013468880771557295
27,1,10,30,1,vy,strong,M1,0.06649818716132391,1.2159045254263168,3.470884406427889,1.0,0.07983967123144008
27,1,10,30,1,vy,strong,M2,0.05974175287223163,1.2159023500947947,3.4897827411874864,1.0,0.06046867941864433
27,1,10,30,1,vy,strong,M3,0.054841199251117564,1.2153121340791095,3.487575384900979,1.0,0.06444067565283441
27,1,10,30,1,vy,strong,M4,0.04617671128737246,1.2153798950664925,3.512152651633881,1.0,0.04635577383464895
27,1,10,30,2,beta_noacc,moderate,M1,0.0171804542470538,0.8048386587821824,1.1475213553443633,1.0,0.020448996766993795
27,1,10,30,2,beta_noacc,moderate,M2,0.01429530886988073,0.8048167162490613,1.148567171428224,1.0,0.01504385686579787
27,1,10,30,2,beta_noacc,moderate,M3,0.012312463917048811,0.8047122772485535,1.1484121347342355,1.0,0.013508674239371134
27,1,10,30,2,beta_noacc,moderate,M4,0.00791504202326851,0.8047043777363401,1.1493113761159466,1.0,0.008414500847166663
27,1,10,30,2,beta_noacc,near_linear,M1,0.008417555322807812,0.3992391145586271,0.5714385850322746,1.0,0.009989984700785064
27,1,10,30,2,beta_noacc,near_linear,M2,0.007085470020684148,0.3992295219418328,0.571995277618637,1.0,0.007477608881001673
27,1,10,30,2,beta_noacc,near_linear,M3,0.005936524576279528,0.39918483802228844,0.5719047365486639,1.0,0.0065412133330972734
27,1,10,30,2,beta_noacc,near_linear,M4,0.0038254021279606793,0.39918120656148925,0.572387596724424,1.0,0.004092646596866873
27,1,10,30,2,beta_noacc,strong,M1,0.027059262042368214,1.2255141866055497,1.767348917049231,1.0,0.032401507385496596
27,1,10,30,2,beta_noacc,strong,M2,0.022057395429832868,1.2254770403365103,1.7682009669262069,1.0,0.02311440762067085
27,1,10,30,2,beta_noacc,strong,M3,0.01999992581223737,1.225257405389821,1.7738438922662358,1.0,0.021861361716075577
27,1,10,30,2,beta_noacc,strong,M4,0.012933011349339545,1.225249299597164,1.7760805626520435,1.0,0.01357179221656834
27,1,10,30,2,legacy,moderate,M1,0.017182095280968954,0.8048373349462132,1.1475376152474663,1.0,0.020451593947388172
27,1,10,30,2,legacy,moderate,M2,0.014296042232124984,0.8048153874779167,1.1485814395871992,1.0,0.015044587915280294
27,1,10,30,2,legacy,moderate,M3,0.0123128052013097,0.8047107284228605,1.1484262925079258,1.0,0.013510675401947158
27,1,10,30,2,legacy,moderate,M4,0.007914583492585869,0.8047028368197069,1.1493239515154976,1.0,0.00841468632390329
27,1,10,30,2,legacy,near_linear,M1,0.008418335194380509,0.3992385072294909,0.571448367867245,1.0,0.009991198917501613
27,1,10,30,2,legacy,near_linear,M2,0.007085827732774433,0.3992289114000194,0.5720035148749472,1.0,0.0074779714559307904
27,1,10,30,2,legacy,near_linear,M3,0.005936636076141097,0.3991841107042842,0.571912904348657,1.0,0.0065421156593535226
27,1,10,30,2,legacy,near_linear,M4,0.0038251609439949995,0.39918048208235785,0.5723949958370682,1.0,0.00409271868431526
27,1,10,30,2,legacy,strong,M1,0.02706215893701439,1.2255117786143772,1.7674799478883818,1.0,0.032406219646962865
27,1,10,30,2,legacy,strong,M2,0.02205874337157486,1.2254746351642667,1.7683370795276896,1.0,0.02311635264003231
27,1,10,30,2,legacy,strong,M3,0.02000107559734354,1.2252547129468303,1.7739785801895358,1.0,0.02186532614285358
27,1,10,30,2,legacy,strong,M4,0.012932695800499897,1.2252466322452922,1.7762202483604568,1.0,0.013572504916944611
27,1,10,30,2,vy,moderate,M1,0.017191318896836658,0.8048228494463485,1.147621360962493,1.0,0.02046709408983244
27,1,10,30,2,vy,moderate,M2,0.014295617232887454,0.8048010098641113,1.1486682160304384,1.0,0.015043229185073724
27,1,10,30,2,vy,moderate,M3,0.012329651585489107,0.8046991125139079,1.1493242363903855,1.0,0.01352729545204045
27,1,10,30,2,vy,moderate,M4,0.00792018339475136,0.8046912286607628,1.1508995334376,1.0,0.008419289068780986
27,1,10,30,2,vy,near_linear,M1,0.008421351564501274,0.39922654758691756,0.5714949519798229,1.0,0.009996230002456256
27,1,10,30,2,vy,near_linear,M2,0.00708541527549871,0.39921701309244756,0.5720516946298255,1.0,0.007477292708163594
27,1,10,30,2,vy,near_linear,M3,0.005942505438250283,0.39917334025717993,0.5719602983039277,1.0,0.00654715667998097
27,1,10,30,2,vy,near_linear,M4,0.0038266263229852766,0.3991697214893635,0.5724436633381174,1.0,0.004093728516017066
27,1,10,30,2,vy,strong,M1,0.02709593010715789,1.2255253333615632,1.7785076935133617,1.0,0.03246280420749289
27,1,10,30,2,vy,strong,M2,0.02206623059077508,1.2254884644402069,1.7794238671000873,1.0,0.023126502741862467
27,1,10,30,2,vy,strong,M3,0.020052969893563137,1.22527424784699,1.7851065625784233,1.0,0.02192813256031094
27,1,10,30,2,vy,strong,M4,0.012957574433903078,1.2252663577769838,1.7874152272566253,1.0,0.01359639295137025
27,1,18,22,1,beta_noacc,moderate,M1,0.034030263655883235,0.8036145342781018,2.232859115445101,1.0,0.03916019363485932
27,1,18,22,1,beta_noacc,moderate,M2,0.029830262540015504,0.8037284273800585,2.25020772000717,1.0,0.030705184553378284
27,1,18,22,1,beta_noacc,moderate,M3,0.03365947354287821,0.8035028201027041,2.235435615366147,1.0,0.038033868950940804
27,1,18,22,1,beta_noacc,moderate,M4,0.029340134037499972,0.8036249649667567,2.253715577435362,1.0,0.030265399951944254
27,1,18,22,1,beta_noacc,near_linear,M1,0.01642145736062722,0.3997597674207875,1.109583245865561,1.0,0.018843128783461463
27,1,18,22,1,beta_noacc,near_linear,M2,0.014359698305472925,0.3998143412028659,1.1178705724982256,1.0,0.01477853207173601
27,1,18,22,1,beta_noacc,near_linear,M3,0.016235576044129188,0.3997059544942718,1.1108664766918552,1.0,0.018281787298955396
27,1,18,22,1,beta_noacc,near_linear,M4,0.01411089731144215,0.39976449441180145,1.1195862520422986,1.0,0.014560197804684953
27,1,18,22,1,beta_noacc,strong,M1,0.05475608017422356,1.2162518364674717,3.378253315723562,1.0,0.06338936044902034
27,1,18,22,1,beta_noacc,strong,M2,0.04830999781732514,1.216441290984498,3.405781500734816,1.0,0.04972748237239245
27,1,18,22,1,beta_noacc,strong,M3,0.0541938801429091,1.216072901231424,3.3822114324129497,1.0,0.06168658999894458
27,1,18,22,1,beta_noacc,strong,M4,0.04758407852552162,1.2162756066622333,3.411063624310944,1.0,0.04904873998597787
27,1,18,22,1,legacy,moderate,M1,0.0340305211837527,0.8036145512757054,2.232752385816876,1.0,0.039161188493754454
27,1,18,22,1,legacy,moderate,M2,0.02983034240734574,0.8037284374364531,2.25010521298798,1.0,0.03070510424531245
27,1,18,22,1,legacy,moderate,M3,0.03365947694630228,0.8035028151332051,2.2353308285162177,1.0,0.03803472537762402
27,1,18,22,1,legacy,moderate,M4,0.029339993361467264,0.8036249535161687,2.253613010549864,1.0,0.03026510572821452
27,1,18,22,1,legacy,near_linear,M1,0.01642153296197273,0.39975979375089843,1.1095264044098274,1.0,0.018843554145813568
27,1,18,22,1,legacy,near_linear,M2,0.014359681358557643,0.3998143636395164,1.117814663655669,1.0,0.014778430365299753
27,1,18,22,1,legacy,near_linear,M3,0.016235517474285414,0.3997059688660933,1.1108096399673557,1.0,0.018282137045559196
27,1,18,22,1,legacy,near_linear,M4,0.014110764298501135,0.3997645050706031,1.1195303083505233,1.0,0.014559984958974554
27,1,18,22,1,legacy,strong,M1,0.05475689380196202,1.2162517291094619,3.37810489421222,1.0,0.06339140656029833
27,1,18,22,1,legacy,strong,M2,0.04831060069073209,1.2164411760859364,3.405637127769021,1.0,0.04972786481640192
27,1,18,22,1,legacy,strong,M3,0.054194353595434896,1.2160727669027196,3.3820629501250243,1.0,0.06168846504125567
27,1,18,22,1,legacy,strong,M4,0.0475843853425206,1.2162754657507207,3.4109190614215863,1.0,0.049048828795051576
27,1,18,22,1,vy,moderate,M1,0.03403598971596252,0.803595744900634,2.234395654737286,1.0,0.039170384386230675
27,1,18,22,1,vy,moderate,M2,0.02983180344550427,0.8037094220474548,2.2518315294410933,1.0,0.030706008860838952
