speed_mps,a00,a01,a10,a11,b00,b10,continuous_pole_1_real,continuous_pole_1_imag,continuous_pole_2_real,continuous_pole_2_imag,discrete_pole_radius_max,beta_dc_gain_rad_per_rad,yaw_rate_dc_gain_per_s,kinematic_yaw_gain_per_s,controllability_sigma_min,controllability_condition,a_condition,ad_condition
24.200000000000003,-4.407713498622589,-0.9635726157138629,12.8,-5.289256198347107,2.2038567493112944,38.4,-4.848484848484848,3.484171364654449,-4.848484848484848,-3.484171364654449,0.9526717736172959,-0.710978311519502,5.539432486122806,8.642857142857144,7.616592955491104,24.27773395382418,5.7789635648696605,1.1259178410858521
24.3,-4.3895747599451305,-0.9638718126753487,12.8,-5.267489711934156,2.1947873799725652,38.4,-4.828532235939643,3.484949861405898,-4.828532235939643,-3.484949861405898,0.9528618754896279,-0.7177649583186447,5.545831151285693,8.678571428571429,7.64845777885236,24.085152224570336,5.800129764206085,1.1259114546206161
24.4,-4.371584699453552,-0.9641673385290692,12.8,-5.245901639344262,2.185792349726776,38.4,-4.808743169398907,3.485718635421844,-4.808743169398907,-3.485718635421844,0.9530504566188169,-0.7245392191918865,5.552124305171797,8.714285714285714,7.680279301761826,23.89508048784742,5.821252620654567,1.1259051463362297
24.5,-4.35374149659864,-0.9644592530889907,12.8,-5.224489795918367,2.17687074829932,38.4,-4.789115646258503,3.4864778486815364,-4.789115646258503,-3.4864778486815364,0.9532375351765725,-0.7313009571074087,5.558312655086849,8.75,7.7120576234768485,23.707474591447742,5.842331786914744,1.1258989149625018
24.6,-4.336043360433604,-0.9647476149558244,12.8,-5.203252032520325,2.168021680216802,38.4,-4.769647696476966,3.487227659789213,-4.769647696476966,-3.487227659789213,0.9534231290462941,-0.7380500375645261,5.564396907591266,8.785714285714286,7.74379284131829,23.52229136235172,5.863366922461449,1.1258927592549186
24.700000000000003,-4.318488529014844,-0.9650324815464385,12.8,-5.182186234817813,2.159244264507422,38.4,-4.750337381916329,3.4879682240585397,-4.750337381916329,-3.4879682240585397,0.9536072558287653,-0.7447863285725504,5.570377768425801,8.821428571428573,7.775485050720073,23.339488580473688,5.884357693493117,1.1258866779940235
24.8,-4.301075268817204,-0.9653139091224419,12.8,-5.161290322580645,2.150537634408602,38.4,-4.731182795698924,3.488699693594584,-4.731182795698924,-3.488699693594584,0.9537899328477132,-0.751509700629577,5.576255942438649,8.857142857142858,7.807134345277629,23.15902495323354,5.905303772879824,1.1258806699848134
24.9,-4.28380187416332,-0.9655919528179653,12.8,-5.140562248995984,2.14190093708166,38.4,-4.712182061579652,3.489422217373401,-4.712182061579652,-3.489422217373401,0.9539711771552393,-0.7582200267012005,5.58203213351401,8.892857142857142,7.838740816795099,22.98086009092542,5.926204840110911,1.125874734056157
25.0,-4.266666666666667,-0.9658666666666667,12.8,-5.12,2.1333333333333333,38.4,-4.6933333333333325,3.4901359413193185,-4.6933333333333325,-3.4901359413193185,0.9541510055371186,-0.7649171821991616,5.587707044502095,8.928571428571429,7.870304555331517,22.804954482853745,5.947060581242265,1.1258688690602197
25.1,-4.249667994687915,-0.9661381036279848,12.8,-5.099601593625498,2.1248339973439574,38.4,-4.674634794156706,3.490841008379995,-4.674634794156706,-3.490841008379995,0.9543294345179797,-0.7716010449599388,5.593281377150554,8.964285714285715,7.901825649245496,22.631269474210665,5.9678706888432345,1.1258630738719129
25.200000000000003,-4.232804232804232,-0.9664063156126649,12.8,-5.079365079365079,2.116402116402116,38.4,-4.656084656084655,3.491537558599313,-4.656084656084655,-3.491537558599313,0.9545064803663619,-0.7782714952232841,5.598755832037324,9.000000000000002,7.933304185239157,22.45976724366664,5.988634861943259,1.1258573473883557
25.3,-4.216073781291173,-0.9666713535075797,12.8,-5.059288537549407,2.1080368906455864,38.4,-4.637681159420289,3.4922257291882075,-4.637681159420289,-3.4922257291882075,0.9546821590996563,-0.7849284156107169,5.604131108504886,9.035714285714286,7.96474024840083,22.290410781650174,6.009352805978168,1.1258516885283514
25.4,-4.199475065616798,-0.9669332671998677,12.8,-5.039370078740157,2.099737532808399,38.4,-4.619422572178477,3.492905654593455,-4.619422572178477,-3.492905654593455,0.9548564864889325,-0.7915716911039774,5.609407904595897,9.071428571428571,7.996133922246655,22.123163869292032,6.03002423273623,1.1258460962318755
25.5,-4.183006535947713,-0.9671921056004101,12.8,-5.019607843137255,2.0915032679738563,38.4,-4.601307189542484,3.49357746656453,-4.601307189542484,-3.49357746656453,0.9550294780636543,-0.7982012090234434,5.614586916990219,9.107142857142858,8.027485288761246,21.957991058010343,6.0506488603039275,1.1258405694595839
25.6,-4.166666666666667,-0.9674479166666666,12.8,-5.0,2.0833333333333335,38.4,-4.583333333333333,3.494241294218563,-4.583333333333333,-3.494241294218563,0.9552011491162883,-0.8048168590065227,5.6196688409433015,9.142857142857144,8.05879442843726,21.79485764971455,6.071226413011497,1.1258351071923285
25.700000000000003,-4.150453955901426,-0.9677007474248916,12.8,-4.980544747081711,2.075226977950713,38.4,-4.565499351491568,3.4948972641034866,-4.565499351491568,-3.4948972641034866,0.9553715147068068,-0.8114185329860264,5.624654370225913,9.17857142857143,8.090061420314195,21.633729677606052,6.091756621378275,1.1258297084306894
25.8,-4.134366925064599,-0.9679506439917472,12.8,-4.961240310077519,2.0671834625322996,38.4,-4.547803617571059,3.4955455002593916,-4.547803617571059,-3.4955455002593916,0.955540589667088,-0.8180061251685198,5.6295441970652185,9.214285714285715,8.121286342015964,21.47457388755594,6.1122392220577835,1.1258243721945185
25.9,-4.1184041184041185,-0.968197651595335,12.8,-4.942084942084942,2.0592020592020592,38.4,-4.530244530244531,3.4961861242781977,-4.530244530244531,-3.4961861242781977,0.9557083886052179,-0.8245795320126714,5.634339012087181,9.25,8.152469269787739,21.31735772003875,6.132673957782734,1.1258190975224933
26.0,-4.102564102564102,-0.9684418145956607,12.8,-4.923076923076923,2.051282051282051,38.4,-4.512820512820513,3.4968192553616473,-4.512820512820513,-3.4968192553616473,0.9558749259096947,-0.8311386522075909,5.639039504260263,9.285714285714286,8.183610278531868,21.162049292603914,6.153060577309763,1.1258138834716913
26.1,-4.086845466155811,-0.9686831765045532,12.8,-4.904214559386973,2.0434227330779056,38.4,-4.4955300127713915,3.4974450103777035,-4.4955300127713915,-3.4974450103777035,0.9560402157535371,-0.8376833866511698,5.643646360840447,9.321428571428573,8.214709441842945,21.008617382866053,6.173398835364112,1.1258087291171595
26.2,-4.071246819338422,-0.9689217800050502,12.8,-4.885496183206107,2.035623409669211,38.4,-4.478371501272266,3.4980635039154033,-4.478371501272266,-3.4980635039154033,0.956204272098304,-0.8442136384284321,5.6481602673175075,9.357142857142858,8.24576683204188,20.85703141199728,6.193688492584128,1.125803633551513
26.3,-4.055766793409379,-0.9691576669702708,12.8,-4.866920152091255,2.0278833967046896,38.4,-4.4613434727503165,3.4986748483381884,-4.4613434727503165,-3.4986748483381884,0.9563671086980231,-0.8507293127898876,5.652581907362595,9.392857142857144,8.276782520209359,20.707261428703166,6.21392931546568,1.1257985958845351
26.400000000000002,-4.040404040404041,-0.9693908784817876,12.8,-4.848484848484849,2.0202020202020203,38.4,-4.444444444444444,3.4992791538357935,-4.444444444444444,-3.4992791538357935,0.9565287391030295,-0.857230317129913,5.656911962777029,9.42857142857143,8.307756576218384,20.55927809366745,6.234121076306494,1.1257936152427857
26.5,-4.0251572327044025,-0.9696214548475139,12.8,-4.830188679245283,2.0125786163522013,38.4,-4.427672955974842,3.499876528474719,-4.427672955974842,-3.499876528474719,0.9566891766637238,-0.8637165609651422,5.661151113442373,9.464285714285715,8.338689068765946,20.413052664449076,6.254263553150361,1.125788690769226
26.6,-4.010025062656641,-0.969849435619123,12.8,-4.81203007518797,2.0050125313283207,38.4,-4.4110275689223055,3.5004670782473344,-4.4110275689223055,-3.5004670782473344,0.9568484345342461,-0.8701879559128908,5.66530003727171,9.500000000000002,8.369580065404161,20.268556980816196,6.274356529731349,1.1257838216228515
26.7,-3.9950062421972534,-0.9700748596090093,12.8,-4.794007490636704,1.9975031210986267,38.4,-4.39450686641698,3.501050907119657,-4.39450686641698,-3.501050907119657,0.9570065256760664,-0.8766444156696057,5.669359410162152,9.535714285714286,8.400429632570434,20.125763450503452,6.294399795417949,1.1257790069783287
26.8,-3.9800995024875623,-0.9702977649068092,12.8,-4.776119402985074,1.9900497512437811,38.4,-4.378109452736318,3.5016281170778463,-4.378109452736318,-3.5016281170778463,0.9571634628615004,-0.8830858559893547,5.673329905948529,9.571428571428573,8.431237835617015,19.98464503537768,6.314393145157167,1.1257742460256546
26.900000000000002,-3.965303593556382,-0.9705181888954916,12.8,-4.758364312267658,1.982651796778191,38.4,-4.36183395291202,3.502198808173457,-4.36183395291202,-3.502198808173457,0.9573192586771464,-0.8895121946623499,5.677212196358278,9.607142857142858,8.4620047388399,19.845175237998973,6.334336379418645,1.1257695379698063
27.0,-3.950617283950617,-0.9707361682670325,12.8,-4.7407407407407405,1.9753086419753085,38.4,-4.345679012345679,3.502763078567478,-4.345679012345679,-3.502763078567478,0.9574739255272485,-0.8959233514935186,5.681006950967499,9.642857142857144,8.492730405506833,19.70732808856439,6.354229304138747,1.1257648820304185
27.1,-3.936039360393604,-0.9709517390376856,12.8,-4.723247232472325,1.968019680196802,38.4,-4.329643296432964,3.5033210245732125,-4.329643296432964,-3.5033210245732125,0.9576274756369852,-0.9023192482811193,5.684714837158166,9.678571428571429,8.523414897884926,19.571078132221,6.374071730664685,1.1257602774414563
27.2,-3.9215686274509802,-0.9711649365628604,12.8,-4.705882352941177,1.9607843137254901,38.4,-4.313725490196079,3.5038727406980037,-4.313725490196079,-3.5038727406980037,0.9577799210556895,-0.9086998087954112,5.688336520076481,9.714285714285715,8.55405827726737,19.436400416737275,6.393863475698676,1.1257557234509004
27.3,-3.907203907203907,-0.9713757955516197,12.8,-4.688644688644689,1.9536019536019535,38.4,-4.297924297924299,3.504418319683887,-4.297924297924299,-3.504418319683887,0.9579312736599992,-0.9150649587573787,5.691872662592355,9.75,8.584660603999627,19.303270480520386,6.413604361242118,1.1257512193204413
27.400000000000002,-3.8929440389294405,-0.971584350080807,12.8,-4.671532846715328,1.9464720194647203,38.4,-4.282238442822384,3.504957852547155,-4.282238442822384,-3.504957852547155,0.9580815451569377,-0.921414625817515,5.695323925260009,9.785714285714286,8.615221937505083,19.171664340968576,6.43329421453984,1.1257467643251837
27.5,-3.878787878787879,-0.9717906336088155,12.8,-4.654545454545454,1.9393939393939394,38.4,-4.266666666666667,3.505491428616895,-4.266666666666667,-3.505491428616895,0.9582307470869329,-0.9277487395346687,5.698690966279661,9.821428571428571,8.64574233630986,19.04155848314815,6.452932868024414,1.1257423577533499
27.6,-3.864734299516908,-0.9719946789890079,12.8,-4.63768115942029,1.932367149758454,38.4,-4.251207729468598,3.5060191355725197,-4.251207729468598,-3.5060191355725197,0.9583788908267662,-0.9340672313549567,5.701974441460319,9.857142857142858,8.676221858067274,18.912929848784067,6.472520159260565,1.1257379989059997
27.7,-3.8507821901323704,-0.9721965184827988,12.8,-4.620938628158845,1.9253910950661852,38.4,-4.235860409145608,3.506541059480328,-4.235860409145608,-3.506541059480328,0.9585259875924664,-0.9403700345907497,5.705175004183623,9.892857142857142,8.7066605595816,18.785755825554617,6.492055930889663,1.1257336870967531
27.8,-3.8369304556354917,-0.9723961837724066,12.8,-4.60431654676259,1.9184652278177459,38.4,-4.220623501199041,3.5070572848291164,-4.220623501199041,-3.5070572848291164,0.9586720484421362,-0.9466570843997272,5.708293305368758,9.928571428571429,8.737058496831287,18.660014236680563,6.511540030574295,1.1257294216515181
27.900000000000002,-3.823178016726404,-0.9725937059732874,12.8,-4.587813620071684,1.911589008363202,38.4,-4.205495818399044,3.5075678945648767,-4.205495818399044,-3.5075678945648767,0.9588170842787205,-0.952928317764013,5.711329993438404,9.964285714285715,8.767415724991633,18.535683330799042,6.530972310943009,1.1257252019082329
28.0,-3.8095238095238093,-0.9727891156462585,12.8,-4.571428571428571,1.9047619047619047,38.4,-4.19047619047619,3.5080729701245987,-4.19047619047619,-3.5080729701245987,0.9589611058527217,-0.9591836734693877,5.714285714285714,10.0,8.797732298456971,18.412741772113776,6.5503526295351255,1.1257210272166038
28.1,-3.795966785290629,-0.9729824428093193,12.8,-4.555160142348755,1.8979833926453145,38.4,-4.1755634638196915,3.508572591469213,-4.1755634638196915,-3.508572591469213,0.9591041237648494,-0.965423092084587,5.7171611112423095,10.035714285714286,8.828008270862226,18.291168630812653,6.569680848745736,1.1257168969378581
28.2,-3.7825059101654848,-0.973173716949181,12.8,-4.539007092198582,1.8912529550827424,38.4,-4.160756501182034,3.5090668371156957,-4.160756501182034,-3.5090668371156957,0.9592461484686245,-0.9716465159406849,5.719956825047268,10.071428571428571,8.85824369510406,18.170943373744354,6.588956835770848,1.1257128104444996
28.3,-3.7691401648998824,-0.9733629670325097,12.8,-4.522968197879859,1.8845700824499412,38.4,-4.146054181389871,3.5095557841683473,-4.146054181389871,-3.5095557841683473,0.9593871902729212,-0.9778538891105621,5.722673493817108,10.107142857142858,8.888438623361505,18.052045855346094,6.608180462552624,1.1257087671200712
28.400000000000002,-3.755868544600939,-0.9735502215168949,12.8,-4.507042253521127,1.8779342723004695,38.4,-4.131455399061032,3.510039508349305,-4.131455399061032,-3.510039508349305,0.9595272593444604,-0.9840451573884743,5.725311753016732,10.142857142857144,8.918593107116086,17.93445630881463,6.627351605724898,1.1257047663589215
28.5,-3.742690058479532,-0.9737355083615471,12.8,-4.491228070175438,1.871345029239766,38.4,-4.116959064327485,3.5105180840282526,-4.116959064327485,-3.5105180840282526,0.9596663657102531,-0.990220268269705,5.727872235431341,10.178571428571429,8.948707197171496,17.81815533751311,6.646470146558777,1.1257008075659793
28.6,-3.7296037296037294,-0.9739188550377361,12.8,-4.475524475524476,1.8648018648018647,38.4,-4.102564102564102,3.5109915842514177,-4.102564102564102,-3.5109915842514177,0.95980451925999,-0.9963791709303238,5.730355571139273,10.214285714285715,8.978780943672772,17.70312390660655,6.665535970908471,1.1256968901565327
28.7,-3.7166085946573753,-0.974100288538973,12.8,-4.45993031358885,1.8583042973286876,38.4,-4.088269454123113,3.511460080769828,-4.088269454123113,-3.511460080769828,0.9599417297483837,-1.0025218162070386,5.732762387485799,10.25,9.008814396125077,17.589343334918738,6.684548969157312,1.1256930135560126
28.8,-3.7037037037037037,-0.9742798353909465,12.8,-4.444444444444445,1.8518518518518519,38.4,-4.074074074074074,3.511923644066857,-4.074074074074074,-3.511923644066857,0.9600780067974645,-1.0086481565771501,5.735093309057807,10.285714285714286,9.038807603411955,17.47679528700435,6.703509036164035,1.1256891771997841
28.900000000000002,-3.690888119953864,-0.9744575216612189,12.8,-4.429065743944637,1.845444059976932,38.4,-4.059976931949251,3.512382343385105,-4.059976931949251,-3.512382343385105,0.9602133598988271,-1.0147581461386161,5.737348957659399,10.321428571428573,9.068760613813371,17.365461765428858,6.722416071209135,1.1256853805329397
29.0,-3.67816091954023,-0.974633372968688,12.8,-4.413793103448276,1.839080459770115,38.4,-4.045977011494252,3.5128362467525975,-4.045977011494252,-3.5128362467525975,0.9603477984158346,-1.0208517405902107,5.739529952288389,10.357142857142858,9.098673475022972,17.255325103251224,6.74126997794159,1.1256816230100986
29.1,-3.665521191294387,-0.974807414492822,12.8,-4.398625429553265,1.8327605956471935,38.4,-4.032073310423826,3.5132854210083533,-4.032073310423826,-3.5132854210083533,0.960481331585774,-1.0269288972118038,5.74163690911365,10.392857142857144,9.128546234165302,17.14636795670201,6.7600706643257595,1.1256779040952134
29.200000000000003,-3.6529680365296797,-0.9749796709826735,12.8,-4.383561643835616,1.8264840182648399,38.4,-4.018264840182648,3.513729931827309,-4.018264840182648,-3.513729931827309,0.9606139685219733,-1.032989574844747,5.743670441453339,10.42857142857143,9.15837893781238,17.038573298051958,6.778818042588508,1.125674223261377
29.3,-3.6405005688282137,-0.9751501667656777,12.8,-4.368600682593857,1.8202502844141069,38.4,-4.004550625711035,3.5141698437446496,-4.004550625711035,-3.5141698437446496,0.960745718215872,-1.0390337338723654,5.745631159753969,10.464285714285715,9.188171632000074,16.931924408664806,6.797512029166568,1.1256705799906366
29.400000000000002,-3.6281179138321997,-0.9753189257562436,12.8,-4.35374149659864,1.8140589569160999,38.4,-3.99092970521542,3.5146052201795324,-3.99092970521542,-3.5146052201795324,0.9608765895390523,-1.0450613362005765,5.747519671570304,10.500000000000002,9.217924362243878,16.8264048722294,6.816152544654189,1.125666973773813
29.5,-3.615819209039548,-0.9754859714641386,12.8,-4.338983050847458,1.807909604519774,38.4,-3.9774011299435026,3.5150361234582466,-3.9774011299435026,-3.5150361234582466,0.9610065912452291,-1.0510723452386128,5.749336581546092,10.535714285714286,9.247637173554473,16.7219985681653,6.834739513751058,1.1256634041103226
29.6,-3.6036036036036037,-0.9756513270026783,12.8,-4.324324324324325,1.8018018018018018,38.4,-3.9639639639639634,3.5154626148368058,-3.9639639639639634,-3.5154626148368058,0.9611357319722017,-1.057066725879871,5.751082491395581,10.571428571428573,9.277310110452955,16.618689665196964,6.853272865210407,1.1256598705080016
29.700000000000003,-3.591470258136924,-0.9758150150967211,12.8,-4.30976430976431,1.795735129068462,38.4,-3.950617283950616,3.5158847545229928,-3.950617283950616,-3.5158847545229928,0.9612640202437643,-1.0630444444828762,5.752757999885858,10.60714285714286,9.306943216985573,16.51646261509164,6.8717525317874975,1.1256563724829407
29.8,-3.5794183445190155,-0.9759770580904764,12.8,-4.295302013422819,1.7897091722595078,38.4,-3.937360178970917,3.516302601697884,-3.937360178970917,-3.516302601697884,0.9613914644715807,-1.0690054688523687,5.754363702819941,10.642857142857144,9.336536536738192,16.415302146556233,6.890178450188268,1.1256529095593164
29.900000000000002,-3.5674470457079153,-0.9761374779551311,12.8,-4.280936454849498,1.7837235228539576,38.4,-3.9241917502787067,3.516716214536848,-3.9241917502787067,-3.516716214536848,0.9615180729570237,-1.0749497682205142,5.755900193020662,10.67857142857143,9.366090112850465,16.31519325928817,6.90855056101839,1.1256494812692301
30.0,-3.5555555555555554,-0.9762962962962963,12.8,-4.266666666666667,1.7777777777777777,38.4,-3.9111111111111114,3.517125650230054,-3.9111111111111114,-3.517125650230054,0.9616438538929747,-1.0808773132282385,5.757368060315284,10.714285714285715,9.395603988029634,16.216121218176156,6.926868808732521,1.1256460871525522
