seed,severity,scenario,method,tracking,worst_family,feasible,peak_steering_rate,rho
13,moderate,all,M1,0.036791822237710825,0.044007867468621543,1.0,2.20023635105672,0.9616260869322578
13,moderate,all,M2,0.032502488073979464,0.03334120076152689,1.0,2.209189641169906,0.9651504048782016
13,moderate,all,M3,0.032059413480917204,0.03676518072719103,1.0,2.208398403820312,0.9642652152887654
13,moderate,all,M4,0.026832911140394138,0.027332166250183025,1.0,2.217021600578826,0.9667011180672611
13,moderate,all,M5,0.032540972578152395,0.03397874887545831,1.0,23.39497842302212,0.9667011180672611
13,moderate,all,LTI_all,0.0371612318046872,0.05388260783757078,1.0,2.2093704199358246,0.9608800255667755
13,moderate,all,LTI_near,0.03476492671444282,0.04962482416030705,1.0,2.209385812528621,0.9597429373122899
13,moderate,all,physics_M4,0.026788262789776345,0.02716849716497771,1.0,2.218014545063709,0.9666888605438232
13,strong,previous_s_curve,M1,0.06692939896899967,0.07379580750599475,1.0,3.320730331714604,0.9616260869322578
13,strong,previous_s_curve,M2,0.06100647567821616,0.06256671547269874,1.0,3.342862826835966,0.9651504048782016
13,strong,previous_s_curve,M3,0.06309707676718355,0.07223611560875216,1.0,3.333258318342981,0.9642652152887654
13,strong,previous_s_curve,M4,0.05606914884093428,0.05841964584588718,1.0,3.361069719860104,0.9667011180672611
13,strong,previous_s_curve,M5,0.06829009578877271,0.07015564258264435,1.0,35.66143561655726,0.9667011180672611
13,strong,previous_s_curve,LTI_all,0.0702541611727552,0.0982078278535933,1.0,3.3347321712062294,0.9608800255667755
13,strong,previous_s_curve,LTI_near,0.06655645604597303,0.09075479633357157,1.0,3.334821325472621,0.9597429373122899
13,strong,previous_s_curve,physics_M4,0.05623873579567018,0.058258328565351916,1.0,3.360374034126856,0.9666888605438232
13,strong,shifted_double_lane,M1,0.06672235461994667,0.08966808238012754,1.0,2.9115586231275876,0.9616260869322578
13,strong,shifted_double_lane,M2,0.05970805962005759,0.06268114483149398,1.0,2.9315270164143055,0.9651504048782016
13,strong,shifted_double_lane,M3,0.05217605120510722,0.06161035414007795,1.0,2.900237591360856,0.9642652152887654
13,strong,shifted_double_lane,M4,0.04307170581590865,0.044142435382513265,1.0,2.9201771482494574,0.9667011180672611
13,strong,shifted_double_lane,M5,0.055180596517247923,0.05978388350583377,1.0,24.03554987993971,0.9667011180672611
13,strong,shifted_double_lane,LTI_all,0.06875101512389659,0.10607632726097523,1.0,2.9087972755574962,0.9608800255667755
13,strong,shifted_double_lane,LTI_near,0.06334847258804234,0.09710451298326957,1.0,2.906651385921106,0.9597429373122899
13,strong,shifted_double_lane,physics_M4,0.04235079158337684,0.043624764584614645,1.0,2.9198286137289564,0.9666888605438232
13,strong,constant_22,M1,0.04391319731804376,0.05578047189885173,1.0,2.869063061015704,0.9616260869322578
13,strong,constant_22,M2,0.03626491463400848,0.036640569936924175,1.0,2.876734292040658,0.9651504048782016
13,strong,constant_22,M3,0.041325130658435315,0.04732003910760254,1.0,2.866937204394761,0.9642652152887654
13,strong,constant_22,M4,0.03322862325220359,0.03376302328736587,1.0,2.874619968959999,0.9667011180672611
13,strong,constant_22,M5,0.03626491463400848,0.036640569936924175,1.0,2.876734292040658,0.9667011180672611
13,strong,constant_22,LTI_all,0.04110458777674563,0.06008472763891541,1.0,2.8712188672046404,0.9608800255667755
13,strong,constant_22,LTI_near,0.03853897959528732,0.05553853133123042,1.0,2.870654322261762,0.9597429373122899
13,strong,constant_22,physics_M4,0.033451220771451996,0.03386205202120325,1.0,2.8748644285235794,0.9666888605438232
13,strong,all,M1,0.0591883169689967,0.0712749705621518,1.0,3.320730331714604,0.9616260869322578
13,strong,all,M2,0.05232648331076074,0.05341675005867283,1.0,3.342862826835966,0.9651504048782016
13,strong,all,M3,0.05219941954357536,0.06038883628547755,1.0,3.333258318342981,0.9642652152887654
13,strong,all,M4,0.0441231593030155,0.04476732910744109,1.0,3.361069719860104,0.9667011180672611
13,strong,all,M5,0.05324520231334303,0.055526698675134094,1.0,35.66143561655726,0.9667011180672611
13,strong,all,LTI_all,0.060036588024465785,0.088122960917828,1.0,3.3347321712062294,0.9608800255667755
13,strong,all,LTI_near,0.05614796940976756,0.08113261354935722,1.0,3.334821325472621,0.9597429373122899
13,strong,all,physics_M4,0.044013582716833,0.0444775385765268,1.0,3.360374034126856,0.9666888605438232
14,near_linear,previous_s_curve,M1,0.02028161851453494,0.021840102434800057,1.0,1.1213623983326344,0.9612913881132817
14,near_linear,previous_s_curve,M2,0.018487750368644387,0.018956196972635682,1.0,1.1282824968065601,0.9640819622838573
14,near_linear,previous_s_curve,M3,0.019077031534399515,0.02205095956137287,1.0,1.1259452858069665,0.963768516099862
14,near_linear,previous_s_curve,M4,0.01686234789333231,0.017936102260565953,1.0,1.1341967821120957,0.9657390632188667
14,near_linear,previous_s_curve,M5,0.0207299616169997,0.021004007947639715,1.0,11.516434715524555,0.9657390632188667
14,near_linear,previous_s_curve,LTI_all,0.020400130675394947,0.0305977574519396,1.0,1.1248643973129648,0.9619122776402136
14,near_linear,previous_s_curve,LTI_near,0.01934365342420451,0.028414682339022744,1.0,1.124474705823422,0.9605683896940559
14,near_linear,previous_s_curve,physics_M4,0.01697139012798197,0.01799680608789567,1.0,1.1338892717795557,0.9657822403291416
14,near_linear,shifted_double_lane,M1,0.020765836076705523,0.02708736198900588,1.0,0.9492669076849305,0.9612913881132817
14,near_linear,shifted_double_lane,M2,0.018872560684380986,0.01961406029829086,1.0,0.9542319856086073,0.9640819622838573
14,near_linear,shifted_double_lane,M3,0.015148030705068805,0.017879349034190344,1.0,0.9464497352816248,0.963768516099862
14,near_linear,shifted_double_lane,M4,0.012567748385016227,0.012831949073099706,1.0,0.9513772417989178,0.9657390632188667
14,near_linear,shifted_double_lane,M5,0.016106326590515536,0.017071460481411792,1.0,7.91231121515103,0.9657390632188667
14,near_linear,shifted_double_lane,LTI_all,0.020110070419722726,0.032501378712426435,1.0,0.9501391008576702,0.9619122776402136
14,near_linear,shifted_double_lane,LTI_near,0.01881195319381022,0.03047051168346947,1.0,0.9497994748163876,0.9605683896940559
14,near_linear,shifted_double_lane,physics_M4,0.012354314209825445,0.012545263789338812,1.0,0.9512638898906784,0.9657822403291416
14,near_linear,constant_22,M1,0.014896879780930917,0.01879134274594168,1.0,0.9838244393172476,0.9612913881132817
14,near_linear,constant_22,M2,0.012664418672491597,0.012990045111006928,1.0,0.9865912406628471,0.9640819622838573
14,near_linear,constant_22,M3,0.01362791584784522,0.015872297889718816,1.0,0.9830412101623067,0.963768516099862
14,near_linear,constant_22,M4,0.011217922046619649,0.011650711381916812,1.0,0.9858233752718866,0.9657390632188667
14,near_linear,constant_22,M5,0.012664418672491597,0.012990045111006928,1.0,0.9865912406628471,0.9657390632188667
14,near_linear,constant_22,LTI_all,0.013568780648676565,0.02091750403113237,1.0,0.9843638356376738,0.9619122776402136
14,near_linear,constant_22,LTI_near,0.012830606113709868,0.019710524200682054,1.0,0.9841598799864079,0.9605683896940559
14,near_linear,constant_22,physics_M4,0.011285964614190291,0.011660049664908217,1.0,0.985886478109901,0.9657822403291416
14,near_linear,all,M1,0.018648111457390457,0.02225161288378138,1.0,1.1213623983326344,0.9612913881132817
14,near_linear,all,M2,0.016674909908505658,0.01694231212115903,1.0,1.1282824968065601,0.9640819622838573
14,near_linear,all,M3,0.01595099269577118,0.018600868828427344,1.0,1.1259452858069665,0.963768516099862
14,near_linear,all,M4,0.013549339441656061,0.014139587571860823,1.0,1.1341967821120957,0.9657390632188667
14,near_linear,all,M5,0.016500235626668944,0.016934924623503156,1.0,11.516434715524555,0.9657390632188667
14,near_linear,all,LTI_all,0.018026327247931413,0.0280055467318328,1.0,1.1248643973129648,0.9619122776402136
14,near_linear,all,LTI_near,0.016995404243908198,0.026198572741058097,1.0,1.124474705823422,0.9605683896940559
14,near_linear,all,physics_M4,0.013537222983999234,0.014067373180714235,1.0,1.1338892717795557,0.9657822403291416
14,moderate,previous_s_curve,M1,0.04187867465021379,0.04457146934768309,1.0,2.26274357493511,0.9612913881132817
14,moderate,previous_s_curve,M2,0.03820404267604635,0.039298999523746034,1.0,2.2771371972498153,0.9640819622838573
14,moderate,previous_s_curve,M3,0.03982500260781075,0.04617889553816322,1.0,2.2719618269272313,0.963768516099862
14,moderate,previous_s_curve,M4,0.03534452173070449,0.03759364909859321,1.0,2.2891455487367587,0.9657390632188667
14,moderate,previous_s_curve,M5,0.043278291107809494,0.0439403414708241,1.0,23.250153523376117,0.9657390632188667
14,moderate,previous_s_curve,LTI_all,0.04186840003507613,0.06257480613505918,1.0,2.2689698908585636,0.9619122776402136
14,moderate,previous_s_curve,LTI_near,0.03978167004678475,0.05826584149497936,1.0,2.26810966835884,0.9605683896940559
14,moderate,previous_s_curve,physics_M4,0.03555300459978001,0.03770512791387494,1.0,2.2885143838201434,0.9657822403291416
14,moderate,shifted_double_lane,M1,0.04348043562995271,0.056748237925007064,1.0,1.938152459704927,0.9612913881132817
14,moderate,shifted_double_lane,M2,0.03935910290704066,0.04066469690349219,1.0,1.9489256151202787,0.9640819622838573
14,moderate,shifted_double_lane,M3,0.0321177328834984,0.03804223917021813,1.0,1.931935063360669,0.963768516099862
14,moderate,shifted_double_lane,M4,0.026718285577484527,0.027261016239368573,1.0,1.9426342853917524,0.9657390632188667
14,moderate,shifted_double_lane,M5,0.03419739397196075,0.03616114223332735,1.0,15.839996594922818,0.9657390632188667
14,moderate,shifted_double_lane,LTI_all,0.04234906718483166,0.07041541004061717,1.0,1.9390488804641186,0.9619122776402136
14,moderate,shifted_double_lane,LTI_near,0.03944366975002034,0.06581546200266733,1.0,1.9381663322276288,0.9605683896940559
14,moderate,shifted_double_lane,physics_M4,0.0262337527937455,0.026612980505021415,1.0,1.9423443274167695,0.9657822403291416
14,moderate,constant_22,M1,0.030254614763149983,0.03817566740281965,1.0,1.9702128551394187,0.9612913881132817
14,moderate,constant_22,M2,0.02566516842432894,0.02634547448698394,1.0,1.9754676788465975,0.9640819622838573
14,moderate,constant_22,M3,0.02769548949666911,0.032285271470634216,1.0,1.9687125862907322,0.963768516099862
14,moderate,constant_22,M4,0.022768654395226417,0.023644621959281718,1.0,1.9739514812895251,0.9657390632188667
14,moderate,constant_22,M5,0.02566516842432894,0.02634547448698394,1.0,1.9754676788465975,0.9657390632188667
14,moderate,constant_22,LTI_all,0.027588209445675093,0.042975985344720954,1.0,1.9714327178261029,0.9619122776402136
14,moderate,constant_22,LTI_near,0.026059812882069027,0.04046434109355524,1.0,1.9710438364020106,0.9605683896940559
14,moderate,constant_22,physics_M4,0.02290124798429329,0.023656351459953453,1.0,1.9740672988735424,0.9657822403291416
14,moderate,all,M1,0.038537908347772154,0.04613622313058668,1.0,2.26274357493511,0.9612913881132817
14,moderate,all,M2,0.034409438002471975,0.034973831877816636,1.0,2.2771371972498153,0.9640819622838573
14,moderate,all,M3,0.03321274166265942,0.038835468726338515,1.0,2.2719618269272313,0.963768516099862
14,moderate,all,M4,0.028277153901138476,0.029499762432414495,1.0,2.2891455487367587,0.9657390632188667
14,moderate,all,M5,0.0343802845013664,0.035229103125699025,1.0,23.250153523376117,0.9657390632188667
14,moderate,all,LTI_all,0.03726855888852762,0.0586554005067991,1.0,2.2689698908585636,0.9619122776402136
14,moderate,all,LTI_near,0.03509505089295804,0.05484854819706731,1.0,2.26810966835884,0.9605683896940559
14,moderate,all,physics_M4,0.028229335125939597,0.0293248199596166,1.0,2.2885143838201434,0.9657822403291416
14,strong,previous_s_curve,M1,0.06707553620901409,0.07084945683645341,1.0,3.4394142358521567,0.9612913881132817
14,strong,previous_s_curve,M2,0.061371734113111746,0.06346453616034466,1.0,3.46179203088144,0.9640819622838573
14,strong,previous_s_curve,M3,0.06497795764388008,0.0758056735780773,1.0,3.4536877472865575,0.963768516099862
14,strong,previous_s_curve,M4,0.05818760349282925,0.06185030575744108,1.0,3.480086065852834,0.9657390632188667
14,strong,previous_s_curve,M5,0.07068391384302,0.07198285946176516,1.0,35.43604285945788,0.9657390632188667
14,strong,previous_s_curve,LTI_all,0.06655943063204643,0.09899215560470197,1.0,3.44559489980827,0.9619122776402136
14,strong,previous_s_curve,LTI_near,0.06345058852721978,0.09257261166069404,1.0,3.4439457570643617,0.9605683896940559
14,strong,previous_s_curve,physics_M4,0.058485852336817086,0.06200256652183792,1.0,3.479041316091993,0.9657822403291416
14,strong,shifted_double_lane,M1,0.07223368278104489,0.09413055872153342,1.0,3.0215857089274945,0.9612913881132817
14,strong,shifted_double_lane,M2,0.06531089025398959,0.06680806745713933,1.0,3.040449018688366,0.9640819622838573
14,strong,shifted_double_lane,M3,0.05457740132399726,0.06521166235524688,1.0,3.010022223471034,0.963768516099862
14,strong,shifted_double_lane,M4,0.04608450773965446,0.04697575917944895,1.0,3.0288649965503884,0.9657390632188667
14,strong,shifted_double_lane,M5,0.05845757428225031,0.06157821140912638,1.0,23.788545078889666,0.9657390632188667
14,strong,shifted_double_lane,LTI_all,0.07127317943018359,0.12316203573747178,1.0,3.019849115132534,0.9619122776402136
14,strong,shifted_double_lane,LTI_near,0.0660120632972288,0.11459826724757785,1.0,3.0178738458297043,0.9605683896940559
14,strong,shifted_double_lane,physics_M4,0.04520086823411204,0.0459670583433298,1.0,3.0282267959633513,0.9657822403291416
14,strong,constant_22,M1,0.046778730987791665,0.059068816750936184,1.0,2.962368529666904,0.9612913881132817
14,strong,constant_22,M2,0.03957647745692584,0.040687626959994436,1.0,2.969637357864346,0.9640819622838573
14,strong,constant_22,M3,0.042871239203193204,0.050091501850675416,1.0,2.9602252926899384,0.963768516099862
14,strong,constant_22,M4,0.03520689327164458,0.036557366809721166,1.0,2.9674479306283255,0.9657390632188667
14,strong,constant_22,M5,0.03957647745692584,0.040687626959994436,1.0,2.969637357864346,0.9657390632188667
14,strong,constant_22,LTI_all,0.04284046871551177,0.06794742840885518,1.0,2.964662787226802,0.9619122776402136
14,strong,constant_22,LTI_near,0.040393628706048,0.0638695602436741,1.0,2.9641397958204365,0.9605683896940559
14,strong,constant_22,physics_M4,0.0353978510694471,0.03655718168535157,1.0,2.967600627124666,0.9657822403291416
14,strong,all,M1,0.062029316659283545,0.07468294410297435,1.0,3.4394142358521567,0.9612913881132817
14,strong,all,M2,0.055419700608009076,0.05663148641840108,1.0,3.46179203088144,0.9640819622838573
14,strong,all,M3,0.05414219939035683,0.06370294592799987,1.0,3.4536877472865575,0.963768516099862
14,strong,all,M4,0.046493001501376106,0.04846114391553706,1.0,3.480086065852834,0.9657390632188667
14,strong,all,M5,0.056239321860732064,0.05749670809741336,1.0,35.43604285945788,0.9657390632188667
14,strong,all,LTI_all,0.06022435959258058,0.09670053991700962,1.0,3.44559489980827,0.9619122776402136
14,strong,all,LTI_near,0.05661876017683219,0.09034681305064868,1.0,3.4439457570643617,0.9605683896940559
14,strong,all,physics_M4,0.046361523880125405,0.048120922361904524,1.0,3.479041316091993,0.9657822403291416
15,near_linear,previous_s_curve,M1,0.020273575625116537,0.02266911220772619,1.0,1.1006167154162823,0.962432461471739
15,near_linear,previous_s_curve,M2,0.018476061428239824,0.019101008560963334,1.0,1.104372781046786,0.9651154869342768
15,near_linear,previous_s_curve,M3,0.01881966697476781,0.021904004017674013,1.0,1.1045936879060607,0.9646907016714092
15,near_linear,previous_s_curve,M4,0.016585181256007307,0.017341872600525575,1.0,1.1082858746592745,0.9666938638132203
15,near_linear,previous_s_curve,M5,0.020429318900444457,0.02079044552441229,1.0,11.370956628856742,0.9666938638132203
15,near_linear,previous_s_curve,LTI_all,0.02026942335916599,0.03320618945630752,1.0,1.1043089493475782,0.9631937377971341
15,near_linear,previous_s_curve,LTI_near,0.019247415281923277,0.03068661527292387,1.0,1.1042782754191,0.9618561601554891
15,near_linear,previous_s_curve,physics_M4,0.01664630518411578,0.017371139111154798,1.0,1.1087256777060563,0.9667368018539193
15,near_linear,shifted_double_lane,M1,0.019843900779811893,0.02701882836976417,1.0,0.9200916823486511,0.962432461471739
15,near_linear,shifted_double_lane,M2,0.018131083974170306,0.01889262814390897,1.0,0.9246188077297485,0.9651154869342768
15,near_linear,shifted_double_lane,M3,0.014785836131397055,0.01779445947021811,1.0,0.9173995493646405,0.9646907016714092
15,near_linear,shifted_double_lane,M4,0.012185309436549541,0.0123036096091751,1.0,0.9218467367724081,0.9666938638132203
15,near_linear,shifted_double_lane,M5,0.015716976936772965,0.016514476432490873,1.0,7.876658850113328,0.9666938638132203
15,near_linear,shifted_double_lane,LTI_all,0.019197324144845842,0.03485172823544345,1.0,0.9201933446300503,0.9631937377971341
15,near_linear,shifted_double_lane,LTI_near,0.0179558553020812,0.032704308522071485,1.0,0.9198477830502242,0.9618561601554891
15,near_linear,shifted_double_lane,physics_M4,0.011971085618660853,0.01213315828830877,1.0,0.9217461263799163,0.9667368018539193
15,near_linear,constant_22,M1,0.014411630012219626,0.01873933914180247,1.0,0.9580348204673239,0.962432461471739
15,near_linear,constant_22,M2,0.012145058197314127,0.012515025602911683,1.0,0.9605408879386581,0.9651154869342768
15,near_linear,constant_22,M3,0.013339443783822102,0.015785427612069892,1.0,0.9572849001059074,0.9646907016714092
15,near_linear,constant_22,M4,0.010905595736105455,0.01112551500422638,1.0,0.959790793163338,0.9666938638132203
15,near_linear,constant_22,M5,0.012145058197314127,0.012515025602911683,1.0,0.9605408879386581,0.9666938638132203
15,near_linear,constant_22,LTI_all,0.013048777748287726,0.022260749958179716,1.0,0.9580283274084855,0.9631937377971341
15,near_linear,constant_22,LTI_near,0.012347507630597077,0.020946132960992778,1.0,0.9578172953423113,0.9618561601554891
15,near_linear,constant_22,physics_M4,0.010963658784386428,0.011122496336618179,1.0,0.9598598857239101,0.9667368018539193
15,near_linear,all,M1,0.018176368805716017,0.02213550011099396,1.0,1.1006167154162823,0.962432461471739
15,near_linear,all,M2,0.016250734533241426,0.016414117980377018,1.0,1.104372781046786,0.9651154869342768
15,near_linear,all,M3,0.015648315629995656,0.01849463036665401,1.0,1.1045936879060607,0.9646907016714092
15,near_linear,all,M4,0.013225362142887434,0.013557481879409469,1.0,1.1082858746592745,0.9666938638132203
15,near_linear,all,M5,0.01609711801151052,0.01626766168702005,1.0,11.370956628856742,0.9666938638132203
15,near_linear,all,LTI_all,0.017505175084099853,0.030106222549976896,1.0,1.1043089493475782,0.9631937377971341
15,near_linear,all,LTI_near,0.016516926071533856,0.028112352251996046,1.0,1.1042782754191,0.9618561601554891
15,near_linear,all,physics_M4,0.013193683195721022,0.013464316017898664,1.0,1.1087256777060563,0.9667368018539193
15,moderate,previous_s_curve,M1,0.041838145920737056,0.04626376256698342,1.0,2.2089805016099566,0.962432461471739
15,moderate,previous_s_curve,M2,0.03816175071578539,0.0392897704054393,1.0,2.216550584629195,0.9651154869342768
15,moderate,previous_s_curve,M3,0.03928081133484364,0.04586848402936215,1.0,2.2169941075057906,0.9646907016714092
15,moderate,previous_s_curve,M4,0.03477575835813643,0.03636084718460784,1.0,2.22438769335527,0.9666938638132203
15,moderate,previous_s_curve,M5,0.04265853906458873,0.04330389346519122,1.0,22.960628109328304,0.9666938638132203
15,moderate,previous_s_curve,LTI_all,0.04162416898310828,0.06768693918277228,1.0,2.216515048392324,0.9631937377971341
15,moderate,previous_s_curve,LTI_near,0.03962180231626759,0.06273651882530577,1.0,2.2164814151588454,0.9618561601554891
15,moderate,previous_s_curve,physics_M4,0.03489018337315405,0.03640924401055419,1.0,2.225237286880085,0.9667368018539193
15,moderate,shifted_double_lane,M1,0.0415558057321807,0.056571423712561276,1.0,1.8781152392005034,0.962432461471739
15,moderate,shifted_double_lane,M2,0.037826158520740866,0.03941186859185636,1.0,1.8879620033077338,0.9651154869342768
15,moderate,shifted_double_lane,M3,0.03134124373487097,0.03782793753116394,1.0,1.8719759301917895,0.9646907016714092
15,moderate,shifted_double_lane,M4,0.025926493736820343,0.026171220585993138,1.0,1.8816671772109512,0.9666938638132203
15,moderate,shifted_double_lane,M5,0.03338083472650726,0.034982942341665484,1.0,15.77537113245978,0.9666938638132203
15,moderate,shifted_double_lane,LTI_all,0.04040884127812818,0.07575959633559817,1.0,1.8770813477036206,0.9631937377971341
15,moderate,shifted_double_lane,LTI_near,0.03766424554207279,0.07089532721825118,1.0,1.8761950524869888,0.9618561601554891
15,moderate,shifted_double_lane,physics_M4,0.025442010762930525,0.025777558939406663,1.0,1.8814202559837139,0.9667368018539193
15,moderate,constant_22,M1,0.02926684199042546,0.03806179357882023,1.0,1.9183328258435033,0.962432461471739
15,moderate,constant_22,M2,0.024616518198667062,0.025368418922536728,1.0,1.9231710062265526,0.9651154869342768
15,moderate,constant_22,M3,0.02710570690177622,0.03210193250239747,1.0,1.9168794673117873,0.9646907016714092
15,moderate,constant_22,M4,0.022138159669556238,0.022574624209590572,1.0,1.9216785320828778,0.9666938638132203
15,moderate,constant_22,M5,0.024616518198667062,0.025368418922536728,1.0,1.9231710062265526,0.9666938638132203
15,moderate,constant_22,LTI_all,0.026550867083720852,0.04577472695237376,1.0,1.9185907820656736,0.9631937377971341
15,moderate,constant_22,LTI_near,0.02511529829972257,0.04305329958863248,1.0,1.9181895030693872,0.9618561601554891
15,moderate,constant_22,physics_M4,0.02225116572456712,0.022561715318649415,1.0,1.921808881600223,0.9667368018539193
15,moderate,all,M1,0.037553597881114405,0.045885824883603155,1.0,2.2089805016099566,0.962432461471739
15,moderate,all,M2,0.03353480914506444,0.03388136452028427,1.0,2.216550584629195,0.9651154869342768
15,moderate,all,M3,0.03257592065716361,0.038599451354307854,1.0,2.2169941075057906,0.9646907016714092
15,moderate,all,M4,0.02761347058817101,0.02828542922189881,1.0,2.22438769335527,0.9666938638132203
15,moderate,all,M5,0.033551963996587685,0.033859587351692824,1.0,22.960628109328304,0.9666938638132203
15,moderate,all,LTI_all,0.03619462578165244,0.06307375415691473,1.0,2.216515048392324,0.9631937377971341
15,moderate,all,LTI_near,0.034133782052687654,0.05889504854406315,1.0,2.2164814151588454,0.9618561601554891
15,moderate,all,physics_M4,0.027527786620217227,0.028068285888732017,1.0,2.225237286880085,0.9667368018539193
15,strong,previous_s_curve,M1,0.06692896234942465,0.07222824064376444,1.0,3.3339507040264382,0.962432461471739
15,strong,previous_s_curve,M2,0.06123739581567037,0.0625544606446815,1.0,3.35201186358876,0.9651154869342768
15,strong,previous_s_curve,M3,0.06406459434375444,0.07529352652285962,1.0,3.3461537526325227,0.9646907016714092
15,strong,previous_s_curve,M4,0.0572808895765333,0.05986245278492437,1.0,3.3699417036694377,0.9666938638132203
15,strong,previous_s_curve,M5,0.06969211948234874,0.070453087344964,1.0,35.00720132980905,0.9666938638132203
15,strong,previous_s_curve,LTI_all,0.0662432034629433,0.10651160468129409,1.0,3.3455084115999583,0.9631937377971341
15,strong,previous_s_curve,LTI_near,0.06330741806318661,0.09921117507918988,1.0,3.3455116229589477,0.9618561601554891
15,strong,previous_s_curve,physics_M4,0.057443450777910576,0.05991864000802806,1.0,3.3690116622327224,0.9667368018539193
15,strong,shifted_double_lane,M1,0.06908903297533737,0.09373739413063184,1.0,2.926162526279963,0.962432461471739
15,strong,shifted_double_lane,M2,0.06287209623765137,0.06539777711262232,1.0,2.9432767123792227,0.9651154869342768
15,strong,shifted_double_lane,M3,0.05322981989577243,0.06476216704385596,1.0,2.9149272408172697,0.9646907016714092
15,strong,shifted_double_lane,M4,0.04479247464726733,0.04520779108476085,1.0,2.931892580762891,0.9666938638132203
15,strong,shifted_double_lane,M5,0.05710135605158558,0.059484853699941595,1.0,23.709270780839663,0.9666938638132203
15,strong,shifted_double_lane,LTI_all,0.06819675554036501,0.133160321570359,1.0,2.9206268448644868,0.9631937377971341
15,strong,shifted_double_lane,LTI_near,0.06334263454325151,0.12408276429492329,1.0,2.918660218134736,0.9618561601554891
15,strong,shifted_double_lane,physics_M4,0.04391269257714374,0.04447680219545777,1.0,2.931362437639381,0.9667368018539193
15,strong,constant_22,M1,0.045245285976521554,0.058869802972450536,1.0,2.8839449331171423,0.962432461471739
15,strong,constant_22,M2,0.03797595128834454,0.03913623821703071,1.0,2.89056940709156,0.9651154869342768
15,strong,constant_22,M3,0.04194708841435631,0.04978984211005101,1.0,2.881840688252102,0.9646907016714092
15,strong,constant_22,M4,0.03424190437771391,0.03489664661870541,1.0,2.888431839997269,0.9666938638132203
15,strong,constant_22,M5,0.03797595128834454,0.03913623821703071,1.0,2.89056940709156,0.9666938638132203
15,strong,constant_22,LTI_all,0.04132395843503338,0.07251098800352193,1.0,2.8848480341003095,0.9631937377971341
15,strong,constant_22,LTI_near,0.03906954102428146,0.06812440681148794,1.0,2.884303245824243,0.9618561601554891
15,strong,constant_22,physics_M4,0.03440475170612443,0.03485962718882717,1.0,2.888603427730955,0.9667368018539193
15,strong,all,M1,0.06042109376709453,0.0742506581831161,1.0,3.3339507040264382,0.962432461471739
15,strong,all,M2,0.05402848111388877,0.05464194249225513,1.0,3.35201186358876,0.9651154869342768
15,strong,all,M3,0.05308050088462773,0.06328184522558886,1.0,3.3461537526325227,0.9646907016714092
15,strong,all,M4,0.045438422867171535,0.046488958778315,1.0,3.3699417036694377,0.9666938638132203
15,strong,all,M5,0.054923142274092965,0.05527799136143789,1.0,35.00720132980905,0.9666938638132203
15,strong,all,LTI_all,0.05858797247944724,0.1040609714183917,1.0,3.3455084115999583,0.9631937377971341
15,strong,all,LTI_near,0.055239864543573186,0.0971394487285337,1.0,3.3455116229589477,0.9618561601554891
15,strong,all,physics_M4,0.04525363168705957,0.04608368322091652,1.0,3.3690116622327224,0.9667368018539193
16,near_linear,previous_s_curve,M1,0.020766053161817087,0.02439019643842306,1.0,1.1217004475848313,0.9618678116056218
16,near_linear,previous_s_curve,M2,0.01894048994153595,0.01969754891045273,1.0,1.1282723224102826,0.9651011383002661
16,near_linear,previous_s_curve,M3,0.019042373947486365,0.02120648882446145,1.0,1.126131512424734,0.9643410197721198
16,near_linear,previous_s_curve,M4,0.016608758640548893,0.017490408202407354,1.0,1.134155485518532,0.9666629599850358
16,near_linear,previous_s_curve,M5,0.020365086054910345,0.020710277586076555,1.0,11.280885425169897,0.9666629599850358
16,near_linear,previous_s_curve,LTI_all,0.019397734249279472,0.028638442128328133,1.0,1.1249536348485043,0.9603581083840386
16,near_linear,previous_s_curve,LTI_near,0.01853656679201575,0.026621057482066057,1.0,1.1245805150118444,0.9609589190893901
16,near_linear,previous_s_curve,physics_M4,0.016577564702353595,0.01740712724135442,1.0,1.1338505790978004,0.9666597207072962
16,near_linear,shifted_double_lane,M1,0.01916351792266719,0.025481929005092274,1.0,0.9498975959293506,0.9618678116056218
16,near_linear,shifted_double_lane,M2,0.016912368436873847,0.01847191623342353,1.0,0.9546366923828978,0.9651011383002661
16,near_linear,shifted_double_lane,M3,0.01484703754226643,0.016775592627878828,1.0,0.9471552771712095,0.9643410197721198
16,near_linear,shifted_double_lane,M4,0.011896793722067681,0.01207662236304765,1.0,0.951804436216071,0.9666629599850358
16,near_linear,shifted_double_lane,M5,0.015375310617925656,0.01618330712159523,1.0,7.70883286174837,0.9666629599850358
16,near_linear,shifted_double_lane,LTI_all,0.016408025060434192,0.025972005008106737,1.0,0.9504361218037639,0.9603581083840386
16,near_linear,shifted_double_lane,LTI_near,0.015339313204807139,0.024190458335071545,1.0,0.9500915390188481,0.9609589190893901
16,near_linear,shifted_double_lane,physics_M4,0.011695667415363783,0.011856522136133526,1.0,0.9516904257501705,0.9666597207072962
16,near_linear,constant_22,M1,0.014259368441246924,0.01759413323547024,1.0,0.9839869610031581,0.9618678116056218
16,near_linear,constant_22,M2,0.011549383544886079,0.012249235979782471,1.0,0.9866175275176561,0.9651011383002661
16,near_linear,constant_22,M3,0.013459138317056382,0.014941226651588188,1.0,0.98323074417879,0.9643410197721198
